359441,194.00,0.27,4.32,865.30,3742,-9.00,4.99
361481,195.00,0.27,4.35,860.80,3744,2.00,4.99
363521,196.00,0.27,4.36,856.80,3740,-4.00,4.99
365561,195.00,0.27,4.35,862.20,3745,5.00,4.99
367601,192.00,0.28,4.32,867.10,3749,4.00,4.99
369641,192.00,0.28,4.31,870.60,3751,2.00,4.99
371681,190.00,0.28,4.28,875.60,3748,-3.00,4.99
373721,191.00,0.27,4.31,871.50,3752,4.00,5.00
375761,191.00,0.27,4.33,867.80,3756,4.00,5.00
377801,191.00,0.27,4.35,862.90,3749,-7.00,5.00
379841,190.00,0.28,4.33,864.90,3749,0.00,5.00
381881,191.00,0.28,4.31,872.10,3755,6.00,5.00
383921,190.00,0.28,4.28,875.60,3749,-6.00,5.00
385961,186.00,0.27,4.31,875.20,3767,18.00,5.00
388001,187.00,0.27,4.33,871.60,3774,7.00,5.00
390041,187.00,0.27,4.36,867.60,3778,4.00,5.00
392081,186.00,0.27,4.37,863.10,3774,-4.00,5.00
394121,188.00,0.27,4.35,868.10,3771,-3.00,4.99
396161,186.00,0.26,4.37,864.40,3776,5.00,5.00
398201,188.00,0.27,4.40,858.20,3774,-2.00,4.99
400241,190.00,0.26,4.37,860.30,3761,-13.00,5.00
402281,188.00,0.26,4.40,857.50,3767,6.00,5.00
404321,189.00,0.25,4.41,854.80,3773,6.00,5.00
406361,192.00,0.26,4.44,846.60,3755,-18.00,5.00
408401,206.00,0.26,4.41,854.00,3771,16.00,5.00
410441,209.00,0.26,4.39,855.00,3758,-13.00,5.00
412481,187.00,0.25,4.41,851.60,3758,0.00,5.00
414521,188.00,0.25,4.44,849.70,3770,12.00,5.00
416561,189.00,0.25,4.45,842.00,3749,-21.00,5.00
418601,192.00,0.25,4.43,844.50,3740,-9.00,4.99
420641,192.00,0.25,4.45,839.10,3732,-8.00,4.99
422681,192.00,0.25,4.43,841.90,3723,-9.00,4.99
424721,193.00,0.25,4.44,837.70,3722,-1.00,4.99
426761,198.00,0.26,4.43,841.20,3726,4.00,4.99
428801,201.00,0.25,4.40,846.40,3724,-2.00,4.99
430841,201.00,0.26,4.43,840.60,3722,-2.00,4.99
432881,199.00,0.26,4.41,848.70,3738,16.00,4.99
434921,195.00,0.26,4.39,851.70,3735,-3.00,4.99
436961,200.00,0.26,4.40,844.60,3716,-19.00,4.99
439001,205.00,0.26,4.39,847.80,3712,-4.00,4.99
441041,200.00,0.25,4.40,845.50,3723,11.00,4.99
443081,200.00,0.26,4.43,838.70,3713,-10.00,4.99
445121,198.00,0.26,4.40,843.10,3715,2.00,4.99
447161,200.00,0.26,4.38,846.80,3713,-2.00,4.99
449241,199.00,0.25,4.40,844.70,3720,7.00,4.99
453281,205.00,0.26,4.43,837.70,3706,-6.00,4.99
455321,205.00,0.26,4.40,841.30,3706,0.00,4.98
457361,202.00,0.27,4.38,847.70,3715,9.00,4.99
459401,203.00,0.26,4.36,850.80,3714,-1.00,4.99
461441,205.00,0.27,4.38,845.00,3699,-15.00,4.98
463481,208.00,0.26,4.36,846.30,3685,-14.00,4.98
465521,205.00,0.26,4.38,844.40,3696,11.00,4.99
467561,204.00,0.25,4.40,843.20,3714,18.00,4.99
469601,200.00,0.25,4.43,841.30,3723,9.00,4.99
471681,199.00,0.25,4.45,838.70,3731,8.00,4.99
473721,203.00,0.25,4.47,830.00,3708,-23.00,4.99
475761,206.00,0.25,4.44,834.10,3706,-2.00,4.99
477801,203.00,0.24,4.47,830.60,3710,4.00,4.99
479841,202.00,0.25,4.48,823.60,3694,-16.00,4.98
