23037,0,949.00,0.00,5.58,3.70,19,0.00,4.98,572.00,137.88
23157,0,953.00,0.00,5.58,3.40,19,0.00,4.98,574.00,150.57
23277,0,957.00,0.00,5.57,3.60,19,0.00,4.97,573.00,141.86
23397,0,960.00,0.00,5.57,3.60,19,0.00,4.97,574.00,142.10
23517,0,963.00,0.00,5.57,3.50,19,0.00,4.97,572.00,145.86
23638,0,967.00,0.00,5.57,3.70,19,0.00,4.97,573.00,138.22
23797,0,968.00,0.00,5.57,3.60,19,0.00,4.96,572.00,141.50
23877,0,971.00,0.00,5.57,3.90,20,0.00,4.96,572.00,130.62
23957,0,973.00,0.00,5.57,3.70,20,0.00,4.96,574.00,138.16
24037,0,974.00,0.00,5.56,3.80,20,0.00,4.96,573.00,134.48
24117,0,976.00,0.00,5.56,3.70,20,0.00,4.96,573.00,138.12
24198,0,977.00,0.00,5.56,3.70,20,0.00,4.96,573.00,138.12
24317,0,978.00,0.00,5.56,3.60,20,0.00,4.96,572.00,141.71
24397,0,982.00,0.00,5.56,3.80,20,0.00,4.96,574.00,134.72
24517,0,986.00,0.00,5.57,3.70,20,0.00,4.96,572.00,137.68
24637,0,988.00,0.00,5.57,3.90,20,0.00,4.96,573.00,130.85
24717,0,991.00,0.00,5.57,3.90,20,0.00,4.96,574.00,131.08
24797,0,991.00,0.00,5.57,3.70,20,0.00,4.96,574.00,138.16
24878,0,996.00,0.00,5.57,3.60,20,0.00,4.96,574.00,142.00
24997,0,998.00,0.00,5.57,3.50,20,0.00,4.96,573.00,145.80
25077,0,999.00,0.00,5.57,3.80,20,0.00,4.96,574.00,134.52
25197,0,1001.00,0.00,5.57,3.70,20,0.00,4.97,574.00,138.46
25317,0,1003.00,0.00,5.57,3.50,19,0.00,4.97,572.00,145.86
25437,0,1005.00,0.00,5.57,3.70,19,0.00,4.97,574.00,138.46
25518,0,1006.00,0.00,5.57,3.50,19,0.00,4.97,573.00,146.12
25597,0,1007.00,0.00,5.57,3.80,19,0.00,4.97,575.00,135.05
25677,0,1007.00,0.00,5.57,3.60,19,0.00,4.97,572.00,141.81
25757,0,1009.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
25837,0,1009.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
25957,0,1010.00,0.00,5.57,3.30,20,0.00,4.97,574.00,155.24
26037,0,1010.00,0.00,5.57,4.00,20,0.00,4.97,574.00,128.08
26118,0,1011.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.22
26198,0,1011.00,0.00,5.57,3.50,20,0.00,4.97,573.00,146.12
26277,0,1011.00,0.00,5.57,3.70,19,0.00,4.97,573.00,138.22
26397,0,1011.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.81
26517,0,1010.00,0.00,5.57,3.60,19,0.00,4.97,572.00,141.81
26637,0,1011.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
26757,0,1009.00,0.00,5.57,-0.00,20,0.00,4.97,572.00,-INF
26838,0,1008.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
26957,0,1008.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
27077,0,1007.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
27197,0,1005.00,0.00,5.57,3.70,20,0.00,4.97,574.00,138.46
27317,0,1006.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
27438,0,1003.00,0.00,5.57,3.90,20,0.00,4.97,574.00,131.36
27557,0,1003.00,0.00,5.57,3.80,20,0.00,4.97,575.00,135.05
27677,0,1003.00,0.00,5.57,3.60,20,0.00,4.97,574.00,142.31
27797,0,1003.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
27917,0,1003.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
28038,0,1004.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
28157,0,1003.00,0.00,5.57,3.70,20,0.00,4.97,572.00,137.98
28277,0,1003.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
28397,0,1003.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
28517,0,1003.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.22
28637,0,1003.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
28758,0,1002.00,0.00,5.57,3.70,20,0.00,4.97,572.00,137.98
28877,0,1002.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
28997,0,1004.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.81
29117,0,1004.00,0.00,5.57,3.90,20,0.00,4.97,572.00,130.90
29237,0,1005.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
29358,0,1006.00,0.00,5.57,3.70,20,0.00,4.97,572.00,137.98
29477,0,1005.00,0.00,5.57,3.70,20,0.00,4.97,574.00,138.46
29597,0,1007.00,0.00,5.57,3.60,20,0.00,4.97,573.00,142.06
29717,0,1007.00,0.00,5.57,3.60,20,0.00,4.97,574.00,142.31
29837,0,1009.00,0.00,5.57,3.50,19,0.00,4.97,573.00,146.12
29957,0,1009.00,0.00,5.57,-0.00,19,0.00,4.97,573.00,-INF
