0.00,0.07,5.30,652.70,3460.08,4.90
0.00,0.08,5.33,642.70,3422.51,4.90
0.00,0.08,5.30,-0.00,-0.00,4.91
0.00,0.09,5.29,662.60,3501.95,4.91
0.00,0.08,5.27,672.60,3544.03,4.91
0.00,0.08,5.29,661.90,3498.25,4.91
0.00,0.07,5.30,649.40,3442.58,4.90
0.00,0.08,5.33,628.10,3344.76,4.92
0.00,0.08,5.29,648.10,3425.31,4.90
0.00,0.08,5.28,655.40,3458.65,4.89
0.00,0.07,5.28,637.70,3365.24,4.89
0.00,0.07,5.29,631.30,3341.58,4.87
0.00,0.07,5.32,622.80,3311.55,4.89
0.00,0.06,5.33,614.60,3272.87,4.87
0.00,0.06,5.34,606.50,3239.45,4.86
0.00,0.05,5.36,596.90,3197.73,4.87
0.00,0.05,5.37,585.20,3144.42,4.86
0.00,0.05,5.39,574.70,3097.21,4.85
0.00,0.04,5.40,565.10,3050.00,4.84
0.00,0.04,5.41,554.00,2998.96,4.85
0.00,0.04,5.43,541.20,2938.34,4.84
0.00,0.03,5.44,527.50,2868.18,4.84
0.00,0.03,5.45,515.20,2805.43,4.82
0.00,0.02,5.46,503.20,2748.14,4.81
0.00,0.03,5.48,490.30,2685.54,4.82
0.00,0.02,5.47,499.60,2732.48,4.82
0.00,0.02,5.48,488.20,2674.04,4.82
0.00,0.02,5.49,477.00,2616.52,4.82
0.00,0.02,5.51,450.40,2481.42,4.81
571.00,0.02,5.46,425.80,2325.44,4.78
602.00,0.01,5.47,403.10,2204.69,4.77
635.00,0.02,5.48,392.90,2152.05,4.77
246.00,0.02,5.46,404.90,2211.29,4.78
0.00,0.02,5.45,415.50,2262.53,4.77
0.00,0.03,5.43,-0.00,-0.00,4.78
1023.00,0.02,5.42,437.90,2373.98,4.79
617.00,0.02,5.43,427.60,2321.57,4.77
0.00,0.02,5.45,417.30,2275.67,4.78
1.00,0.03,5.43,429.50,2331.89,4.78
0.00,0.03,5.41,441.50,2389.97,4.77
0.00,0.04,5.40,453.60,2448.20,4.78
0.00,0.03,5.39,464.40,2502.77,4.78
5.00,0.03,5.41,451.40,2439.94,4.79
4.00,0.02,5.42,441.90,2395.67,4.77
6.00,0.03,5.43,432.00,2345.46,4.78
6.00,0.03,5.41,444.60,2406.75,4.78
3.00,0.04,5.41,454.20,2455.08,4.78
3.00,0.04,5.39,464.30,2502.23,4.79
4.00,0.04,5.37,474.90,2551.76,4.78
3.00,0.04,5.36,485.70,2602.01,4.81
3.00,0.04,5.37,-0.00,-0.00,4.81
3.00,0.03,5.39,465.30,2507.62,4.81
4.00,0.03,5.41,454.80,2458.32,4.79
6.00,0.02,5.41,444.10,2400.48,4.79
5.00,0.02,5.43,432.70,2349.26,4.78
4.00,0.02,5.45,422.60,2301.19,4.76
3.00,0.01,5.45,410.50,2238.59,4.77
6.00,0.01,5.47,400.80,2192.11,4.76
5.00,0.00,5.48,388.40,2127.40,4.77
5.00,0.00,5.48,385.60,2112.07,4.75
4.00,-0.00,5.49,373.50,2048.78,4.75
5.00,-0.01,5.49,374.00,2051.52,4.74
4.00,-0.01,5.49,373.90,2050.98,4.75
6.00,-0.02,5.49,374.00,2051.52,4.75
3.00,-0.02,5.49,373.50,2048.78,4.75
3.00,-0.02,5.49,373.40,2048.23,4.74
4.00,-0.01,5.49,373.90,2050.98,4.75
4.00,-0.01,5.49,371.50,2037.81,4.74
4.00,-0.01,5.49,373.10,2049.57,4.75
6.00,-0.02,5.49,373.80,2050.43,4.74
3.00,-0.02,5.49,374.30,2053.17,4.76
4.00,-0.02,5.49,373.00,2046.04,4.74
5.00,-0.02,5.49,373.60,2049.33,4.75
3.00,-0.02,5.49,374.80,2055.91,4.73
5.00,-0.01,5.49,375.40,2059.20,4.75
5.00,-0.01,5.49,376.10,2066.05,4.75
6.00,-0.00,5.49,375.50,2059.75,4.74
6.00,0.00,5.49,375.90,2061.95,4.76
3.00,0.00,5.49,376.40,2064.69,4.75
3.00,0.01,5.49,389.10,2134.35,4.76
5.00,0.01,5.48,391.90,2146.57,4.76
6.00,0.02,5.47,404.30,2211.25,4.76
4.00,0.01,5.45,414.70,2258.17,4.76
1023.00,0.02,5.48,403.10,2207.92,4.75
1023.00,0.01,5.81,4.90,28.49,5.47
6.00,0.00,5.81,5.00,29.07,5.42
